date,closest_day_forecast,base_forecast: 1 day(s),base_forecast: 7 day(s),mean_forecast,MAPE_forecast,real_values
2017-12-14 03:30:00,0.042,0.01,0.009,0.026957446808510636,0.01750000006437535,0.056
2017-12-14 04:00:00,0.062,0.009,0.009,0.027191489361702122,0.016300000023876503,0.038
2017-12-14 04:30:00,0.059,0.038,0.05,0.03723404255319149,0.021166666761851728,0.009
2017-12-14 05:00:00,0.009,0.054,0.046,0.039680851063829785,0.01983333379738857,0.009
2017-12-14 05:30:00,0.009,0.009,0.01,0.049574468085106384,0.022250000062461993,0.009
2017-12-14 06:00:00,0.009,0.009,0.009,0.0606595744680851,0.021575000070732157,0.009
2017-12-14 06:30:00,0.008,0.01,0.013,0.05159574468085106,0.022214285769593015,0.058
2017-12-14 07:00:00,0.021,0.008,0.118,0.07219148936170214,0.023517857220895506,0.085
2017-12-14 07:30:00,0.063,0.009,0.135,0.06540425531914894,0.019545455056471515,0.158
2017-12-14 08:00:00,0.048,0.214,0.151,0.09395744680851065,0.02600000036700983,0.05
2017-12-14 08:30:00,0.235,0.093,0.084,0.08319148936170213,0.027208334049491904,0.024
2017-12-14 09:00:00,0.96,0.087,0.036,0.0867659574468085,0.03180000006389892,0.064
2017-12-14 09:30:00,0.066,0.009,0.063,0.056,0.025500000288505766,0.01
2017-12-14 10:00:00,0.093,0.36,0.089,0.06734042553191488,0.023605263467039905,0.009
2017-12-14 10:30:00,0.102,0.349,0.032,0.07680851063829788,0.020608695979681627,0.009
2017-12-14 11:00:00,0.025,0.116,0.009,0.0692127659574468,0.020843750360765908,0.029
2017-12-14 11:30:00,0.009,0.225,0.009,0.08646808510638299,0.023706896653342004,0.061
2017-12-14 12:00:00,0.011,0.093,0.495,0.08385106382978723,0.022764706017457267,0.011
2017-12-14 12:30:00,0.067,0.109,0.065,0.0942127659574468,0.021038461725448123,0.009
2017-12-14 13:00:00,0.204,0.02,0.033,0.0698723404255319,0.02500000022065871,0.009
2017-12-14 13:30:00,0.05,0.009,0.009,0.06231914893617021,0.02371739147567405,0.036
2017-12-14 14:00:00,0.01,0.009,0.008,0.06555319148936171,0.021937500176299828,0.05
2017-12-14 14:30:00,0.053,0.038,0.033,0.053531914893617014,0.020750000521654214,0.059
2017-12-14 15:00:00,0.035,0.062,0.057,0.05546808510638297,0.018772729660120415,0.06
2017-12-14 15:30:00,0.064,0.057,0.114,0.062000000000000006,0.02295833351993918,0.057
2017-12-14 16:00:00,0.131,0.147,0.036,0.07087234042553191,0.021480769438896322,0.252
2017-12-14 16:30:00,0.225,0.517,0.036,0.08074468085106384,0.022020833455622765,0.095
2017-12-14 17:00:00,0.162,0.193,0.115,0.06897872340425532,0.024500000265809792,0.098
2017-12-14 17:30:00,0.079,0.1639999999999999,0.038,0.0904468085106383,0.021187500351827402,0.048
2017-12-14 18:00:00,0.094,0.121,0.009,0.08048936170212766,0.02541666680486621,0.093
2017-12-14 18:30:00,0.087,0.056,0.009,0.10174468085106383,0.030192308472160777,0.59
2017-12-14 19:00:00,0.026,0.083,0.008,0.09170212765957446,0.060961534137244845,0.153
2017-12-14 19:30:00,0.027,0.097,0.077,0.10214893617021277,0.07031818025444252,0.168
2017-12-14 20:00:00,0.043,0.183,0.368,0.11382978723404255,0.0273181840129062,0.112
2017-12-14 20:30:00,0.221,0.056,0.221,0.08768085106382979,0.03935714364587183,0.061
2017-12-14 21:00:00,0.121,0.123,0.097,0.07512765957446807,0.05408333178991088,0.066
2017-12-14 21:30:00,0.067,0.057,0.18,0.06670212765957448,0.022687500374637067,0.067
2017-12-14 22:00:00,0.036,0.017,0.135,0.06395744680851065,0.022650000345609222,0.042
2017-12-14 22:30:00,0.062,0.019,0.104,0.04974468085106383,0.019583333503907934,0.061
2017-12-14 23:00:00,0.037,0.08,0.113,0.04438297872340425,0.01891666721189021,0.009
2017-12-14 23:30:00,0.009,0.105,0.016,0.032361702127659576,0.02030000004999441,0.01
2017-12-15 00:00:00,0.05,0.057,0.063,0.03925,0.020500000244126796,0.009
2017-12-15 00:30:00,0.009,0.062,0.063,0.03954545454545454,0.018900000291250198,0.04
2017-12-15 01:00:00,0.009,0.039,0.034,0.03879545454545455,0.022300000128435905,0.048
2017-12-15 01:30:00,0.009,0.009,0.01,0.02770454545454545,0.014642857189399219,0.009
2017-12-15 02:00:00,0.075,0.011,0.009,0.03579545454545455,0.02283333340363575,0.009
2017-12-15 02:30:00,0.046,0.009,0.009,0.036272727272727276,0.0191666667647238,0.009
2017-12-15 03:00:00,0.061,0.01,0.056,0.032295454545454544,0.017375000089280696,0.032
2017-12-15 03:30:00,0.06,0.056,0.039,0.03047727272727273,0.020000000067949778,0.057
2017-12-15 04:00:00,0.015,0.038,0.009,0.03925,0.022142857263390135,0.052
2017-12-15 04:30:00,0.009,0.009,0.009,0.050499999999999996,0.023190476466377976,0.042
2017-12-15 05:00:00,0.008,0.009,0.009,0.03156818181818182,0.01828571434464854,0.011
2017-12-15 05:30:00,0.009,0.009,0.034,0.03715909090909091,0.020416666724220586,0.009
2017-12-15 06:00:00,0.01,0.009,0.056,0.057386363636363645,0.022406250092801856,0.056
2017-12-15 06:30:00,0.022,0.058,0.01,0.054840909090909086,0.023812500071941883,0.061
2017-12-15 07:00:00,0.063,0.085,0.009,0.06461363636363636,0.024362069005464455,0.046
2017-12-15 07:30:00,0.022,0.158,0.009,0.0664090909090909,0.020615384822099472,0.009
2017-12-15 08:00:00,0.009,0.05,0.012,0.055681818181818186,0.022200000199285516,0.113
2017-12-15 08:30:00,0.008,0.024,0.045,0.062068181818181814,0.023772727332769854,0.059
2017-12-15 09:00:00,0.009,0.064,0.046,0.058454545454545453,0.02318750015083896,0.013
2017-12-15 09:30:00,0.061,0.01,0.011,0.04456818181818181,0.02141666684624454,0.027
2017-12-15 10:00:00,0.025,0.009,0.017,0.03490909090909091,0.017666666768258555,0.063
2017-12-15 10:30:00,0.067,0.009,0.009,0.03325,0.019000000064819625,0.024
2017-12-15 11:00:00,0.024,0.029,0.012,0.03440909090909092,0.020166666717325643,0.009
2017-12-15 11:30:00,0.009,0.061,0.061,0.03386363636363637,0.021000000052518786,0.009
2017-12-15 12:00:00,0.009,0.011,0.038,0.03259090909090909,0.02233333338928839,0.009
2017-12-15 12:30:00,0.009,0.009,0.009,0.03363636363636364,0.021000000046355508,0.053
2017-12-15 13:00:00,0.008,0.009,0.017,0.036477272727272726,0.020375000085237866,0.04
2017-12-15 13:30:00,0.009,0.036,0.071,0.04429545454545455,0.023000000322844702,0.009
2017-12-15 14:00:00,0.03,0.05,0.03,0.05245454545454546,0.02266666677005896,0.009
2017-12-15 14:30:00,0.061,0.059,0.06,0.050295454545454546,0.02161111127790035,0.009
2017-12-15 15:00:00,0.016,0.06,0.059,0.04568181818181818,0.02270000016936797,0.009
2017-12-15 15:30:00,0.008,0.057,0.029,0.0548409090909091,0.020833333483799454,0.061
2017-12-15 16:00:00,0.016,0.252,0.123,0.08752272727272727,0.029352941304208454,0.062
2017-12-15 16:30:00,0.1689999999999999,0.095,0.133,0.08325,0.023958335194374673,0.141
2017-12-15 17:00:00,0.197,0.098,0.434,0.11181818181818182,0.06610714062710105,0.14
2017-12-15 17:30:00,0.181,0.048,0.158,0.10697727272727273,0.07064285471701165,0.262
2017-12-15 18:00:00,0.144,0.093,0.105,0.10509090909090911,0.0411190492389657,0.147
2017-12-15 18:30:00,0.138,0.59,0.0819999999999999,0.08075,0.03944444557311891,0.148
2017-12-15 19:00:00,0.154,0.153,0.7170000000000001,0.09322727272727273,0.0414761923372554,0.17
2017-12-15 19:30:00,0.073,0.168,0.148,0.07538636363636363,0.037444446561020944,0.063
2017-12-15 20:00:00,0.091,0.112,0.181,0.07375,0.03838461593938754,0.079
2017-12-15 20:30:00,0.121,0.061,0.036,0.061340909090909085,0.0283000017718056,0.091
2017-12-15 21:00:00,0.039,0.066,0.048,0.08022727272727273,0.029875000426068173,0.054
2017-12-15 21:30:00,0.026,0.067,0.092,0.049227272727272724,0.019650000387908963,0.069
2017-12-15 22:00:00,0.025,0.042,0.045,0.05159090909090909,0.018454545854691543,0.071
2017-12-15 22:30:00,0.049,0.061,0.026,0.04318181818181818,0.018944444608715798,0.038
2017-12-15 23:00:00,0.073,0.009,0.033,0.03584090909090909,0.017875000231509598,0.059
2017-12-15 23:30:00,0.009,0.01,0.032,0.03684090909090909,0.02012500009858472,0.012
2017-12-16 00:00:00,0.037,0.009,,0.037760869565217396,0.020666666748056676,0.009
2017-12-16 00:30:00,0.026,0.04,,0.031152173913043483,0.017375000053741787,0.009
2017-12-16 01:00:00,0.019,0.048,,0.027195652173913044,0.015100000029647623,0.03
2017-12-16 01:30:00,0.04,0.009,,0.0451304347826087,0.021833333562643817,0.058
2017-12-16 02:00:00,0.049,0.009,,0.03741304347826087,0.018083333493913004,0.009
2017-12-16 02:30:00,0.009,0.009,,0.029326086956521745,0.018500000045278017,0.009
2017-12-16 03:00:00,0.009,0.032,,0.028804347826086957,0.01870000005443202,0.009
2017-12-16 03:30:00,0.009,0.057,,0.03304347826086956,0.019833333407950408,0.009
2017-12-16 04:00:00,0.046,0.052,,0.03691304347826087,0.023500000106614006,0.061
2017-12-16 04:30:00,0.041,0.042,,0.03254347826086956,0.018625000072123362,0.033
2017-12-16 05:00:00,0.009,0.011,,0.03369565217391304,0.02033333338456263,0.009
2017-12-16 05:30:00,0.01,0.009,,0.034130434782608694,0.020750000039278568,0.009
2017-12-16 06:00:00,0.018,0.056,,0.034543478260869565,0.020300000052268497,0.009
2017-12-16 06:30:00,0.094,0.061,,0.03773913043478261,0.02070000007442406,0.01
2017-12-16 07:00:00,0.647,0.046,,0.058826086956521736,0.021891304403346617,0.043
2017-12-16 07:30:00,0.189,0.009,,0.058021739130434784,0.023833333431662773,0.049
2017-12-16 08:00:00,0.069,0.113,,0.062000000000000006,0.029250000087265336,0.009
2017-12-16 08:30:00,0.187,0.059,,0.07495652173913044,0.028687500253458356,0.077
2017-12-16 09:00:00,0.1369999999999999,0.013,,0.057739130434782605,0.024666666737536584,0.079
2017-12-16 09:30:00,0.101,0.027,,0.06167391304347825,0.027142857250796997,0.009
2017-12-16 10:00:00,0.046,0.063,,0.06465217391304348,0.023833333465011434,0.043
2017-12-16 10:30:00,0.008,0.024,,0.06282608695652174,0.019050000336476452,0.061
2017-12-16 11:00:00,0.011,0.009,,0.06678260869565218,0.021230769352091082,0.06
2017-12-16 11:30:00,0.075,0.009,,0.051586956521739134,0.025333333402183616,0.009
2017-12-16 12:00:00,0.255,0.009,,0.07226086956521739,0.024250000157740533,0.009
2017-12-16 12:30:00,0.081,0.053,,0.07289130434782608,0.02361111135841199,0.008
2017-12-16 13:00:00,0.049,0.04,,0.049043478260869564,0.022600000140557026,0.009
2017-12-16 13:30:00,0.061,0.009,,0.05684782608695653,0.02400000011975892,0.009
2017-12-16 14:00:00,0.048,0.009,,0.0547391304347826,0.022333333511575234,0.008
2017-12-16 14:30:00,0.009,0.009,,0.06980434782608697,0.023850000118768876,0.056
2017-12-16 15:00:00,0.04,0.009,,0.05493478260869566,0.02131250008324148,0.098
2017-12-16 15:30:00,0.099,0.061,,0.0736304347826087,0.02086000037352726,0.184
2017-12-16 16:00:00,0.074,0.062,,0.10858695652173914,0.0315277779373625,0.091
2017-12-16 16:30:00,0.014,0.141,,0.12613043478260869,0.02656521755178824,0.049
2017-12-16 17:00:00,0.039,0.14,,0.18621739130434783,0.049944444582363,0.008
2017-12-16 17:30:00,0.062,0.262,,0.24639130434782608,0.07265000026114052,0.009
2017-12-16 18:00:00,0.116,0.147,,0.26960869565217394,0.07762500014125459,0.055
2017-12-16 18:30:00,0.288,0.148,,0.3051304347826087,0.12840000019393782,0.051
2017-12-16 19:00:00,0.252,0.17,,0.30821739130434783,0.1253750003211136,0.054
2017-12-16 19:30:00,0.468,0.063,,0.23360869565217393,0.05707143902079557,0.705
2017-12-16 20:00:00,0.102,0.079,,0.2098695652173913,0.06986363738735385,0.153
2017-12-16 20:30:00,0.158,0.091,,0.1561304347826087,0.08819987587795376,0.202
2017-12-16 21:00:00,0.119,0.054,,0.1812391304347826,0.04791666784894804,0.221
2017-12-16 21:30:00,0.026,0.069,,0.10326086956521739,0.05733333180989522,0.086
2017-12-16 22:00:00,0.096,0.071,,0.08873913043478261,0.02950000011062139,0.084
2017-12-16 22:30:00,0.034,0.038,,0.07015217391304347,0.020868421219559757,0.852
2017-12-16 23:00:00,0.064,0.059,,0.06104347826086956,0.02125000028146837,0.532
2017-12-16 23:30:00,0.064,0.012,,0.03847826086956522,0.021625000056328687,0.172
2017-12-17 00:00:00,0.064,0.009,0.064,0.03653061224489797,0.02233333345138764,0.116
2017-12-17 00:30:00,0.053,0.009,0.055,0.03689795918367347,0.018625000177780508,0.149
2017-12-17 01:00:00,0.009,0.03,0.009,0.03322448979591836,0.018600000087096218,0.064
2017-12-17 01:30:00,0.008,0.058,0.009,0.0296938775510204,0.016500000076122567,0.055
2017-12-17 02:00:00,0.009,0.009,0.009,0.03414285714285714,0.019833333412438627,0.01
2017-12-17 02:30:00,0.023,0.009,0.036,0.03308163265306122,0.01812500007211449,0.009
2017-12-17 03:00:00,0.064,0.009,0.054,0.033428571428571426,0.017666666741962826,0.009
2017-12-17 03:30:00,0.017,0.009,0.009,0.03440816326530612,0.022833333399284426,0.05
2017-12-17 04:00:00,0.015,0.061,0.009,0.0323673469387755,0.01675000006011942,0.046
2017-12-17 04:30:00,0.011,0.033,0.01,0.030734693877551022,0.01687500005833296,0.009
2017-12-17 05:00:00,0.009,0.009,0.013,0.03657142857142857,0.02162500006103975,0.009
2017-12-17 05:30:00,0.057,0.009,0.061,0.036653061224489795,0.02030000009283494,0.009
2017-12-17 06:00:00,0.036,0.009,0.03,0.04459183673469388,0.021277777907926416,0.043
2017-12-17 06:30:00,0.009,0.01,0.01,0.08124489795918366,0.02342307711412708,0.046
2017-12-17 07:00:00,0.009,0.043,0.024,0.0690204081632653,0.027520833426915536,0.009
2017-12-17 07:30:00,0.07,0.049,0.103,0.06889795918367349,0.04399999950374375,0.009
2017-12-17 08:00:00,0.126,0.009,0.083,0.08387755102040817,0.05316666407318519,0.01
2017-12-17 08:30:00,0.089,0.077,0.119,0.06877551020408164,0.023214287226686225,0.163
2017-12-17 09:00:00,0.056,0.079,0.089,0.05477551020408163,0.022750000155259142,0.078
2017-12-17 09:30:00,0.02,0.009,0.209,0.049448979591836736,0.021500000262292263,0.018
2017-12-17 10:00:00,0.009,0.043,0.061,0.055346938775510196,0.019160714576947516,0.199
2017-12-17 10:30:00,0.017,0.061,0.048,0.035673469387755105,0.020300000077249972,0.024
2017-12-17 11:00:00,0.061,0.06,0.008,0.03444897959183674,0.02000000006611986,0.009
2017-12-17 11:30:00,0.021,0.009,0.009,0.03681632653061224,0.01950000007600671,0.041
2017-12-17 12:00:00,0.009,0.009,0.058,0.04930612244897959,0.020928571569205797,0.047
2017-12-17 12:30:00,0.009,0.008,0.079,0.06336734693877552,0.024181818468978537,0.009
2017-12-17 13:00:00,0.008,0.009,0.172,0.04987755102040816,0.023250000141390822,0.033
2017-12-17 13:30:00,0.186,0.009,0.228,0.06904081632653063,0.030000000124597585,0.11
2017-12-17 14:00:00,0.092,0.008,0.058,0.06771428571428571,0.02404166701427008,0.352
2017-12-17 14:30:00,0.105,0.056,0.009,0.06051020408163265,0.022000000181854575,0.06
2017-12-17 15:00:00,0.119,0.098,0.025,0.10036734693877551,0.02950000021407667,0.111
2017-12-17 15:30:00,0.191,0.184,0.091,0.3288775510204082,0.10816666674567588,0.113
2017-12-17 16:00:00,0.565,0.091,0.099,0.40881632653061223,0.18825000025062658,0.583
2017-12-17 16:30:00,1.311,0.049,0.099,0.34775510204081633,0.09390909102022964,1.357
2017-12-17 17:00:00,0.727,0.008,0.096,0.25818367346938775,0.055031250036955796,0.764
2017-12-17 17:30:00,0.175,0.009,0.269,0.13614285714285712,0.04657692318274989,0.181
2017-12-17 18:00:00,0.065,0.055,0.076,0.10457142857142855,0.03385727434600096,0.078
2017-12-17 18:30:00,0.136,0.051,0.067,0.08414285714285714,0.06342856917783139,0.043
2017-12-17 19:00:00,0.131,0.054,0.063,0.094,0.07289999902229313,0.129
2017-12-17 19:30:00,0.139,0.705,0.063,0.09651020408163263,0.052249999622853587,0.126
2017-12-17 20:00:00,0.053,0.153,0.023,0.0759795918367347,0.02541666861019161,0.095
2017-12-17 20:30:00,0.034,0.202,0.018,0.06908163265306123,0.03085000088637908,0.132
2017-12-17 21:00:00,0.121,0.221,0.055,0.06922448979591836,0.05392856932085033,0.093
2017-12-17 21:30:00,0.08,0.086,0.046,0.06214285714285714,0.04578570352789081,0.035
2017-12-17 22:00:00,0.03,0.084,0.018,0.05197959183673469,0.01945000025856412,0.026
2017-12-17 22:30:00,0.021,0.852,0.035,0.03883673469387755,0.020750000260520887,0.037
2017-12-17 23:00:00,0.016,0.532,0.084,0.04100000000000001,0.02050000016916117,0.072
2017-12-17 23:30:00,0.063,0.172,0.024,0.0360204081632653,0.019333333440918442,0.011
2017-12-18 00:00:00,0.062,0.116,0.062,0.037622222222222224,0.023166666750674858,0.01
2017-12-18 00:30:00,0.019,0.149,0.062,0.03346666666666665,0.021000000053506742,0.013
2017-12-18 01:00:00,0.009,0.064,0.036,0.03737777777777778,0.01866666685963026,0.062
2017-12-18 01:30:00,0.009,0.055,0.01,0.03346666666666666,0.02116666672487323,0.025
2017-12-18 02:00:00,0.015,0.01,0.009,0.028799999999999985,0.018750000031497332,0.009
2017-12-18 02:30:00,0.077,0.009,0.009,0.038911111111111105,0.02066666680540159,0.01
2017-12-18 03:00:00,0.02,0.009,0.028,0.04026666666666665,0.021000000168661964,0.048
2017-12-18 03:30:00,0.009,0.05,0.063,0.03535555555555554,0.020642857202327145,0.035
2017-12-18 04:00:00,0.009,0.046,0.011,0.0318222222222222,0.01987500005202408,0.009
2017-12-18 04:30:00,0.015,0.009,0.011,0.040399999999999985,0.02237500014668263,0.083
2017-12-18 05:00:00,0.067,0.009,0.009,0.03348888888888888,0.022166666716440027,0.024
2017-12-18 05:30:00,0.019,0.009,0.009,0.037555555555555536,0.020250000075497748,0.062
2017-12-18 06:00:00,0.009,0.043,0.041,0.04308888888888888,0.02043750040059729,0.062
2017-12-18 06:30:00,0.009,0.046,0.051,0.035844444444444415,0.020000000062656093,0.019
2017-12-18 07:00:00,0.008,0.009,0.009,0.03819999999999999,0.020071428602556125,0.017
2017-12-18 07:30:00,0.06,0.009,0.009,0.0725111111111111,0.02638461549659691,0.386
2017-12-18 08:00:00,0.025,0.01,0.101,0.07979999999999997,0.03805555233104617,0.695
2017-12-18 08:30:00,0.009,0.163,0.018,0.0636444444444444,0.022562500270623342,0.125
2017-12-18 09:00:00,0.128,0.078,0.037,0.06137777777777776,0.023937500038694066,0.12
2017-12-18 09:30:00,0.01,0.018,0.06,0.046000000000000006,0.02137500018372615,0.041
2017-12-18 10:00:00,0.053,0.199,0.01,0.058022222222222225,0.018937500351826484,0.009
2017-12-18 10:30:00,0.037,0.024,0.009,0.03904444444444443,0.02090000007735891,0.009
2017-12-18 11:00:00,0.008,0.009,0.01,0.033333333333333326,0.019500000052603873,0.042
2017-12-18 11:30:00,0.009,0.041,0.104,0.04773333333333333,0.020437500272587235,0.047
2017-12-18 12:00:00,0.008,0.047,0.299,0.05077777777777777,0.02122727284512445,0.01
2017-12-18 12:30:00,0.053,0.009,0.035,0.05042222222222221,0.023200000072289714,0.009
2017-12-18 13:00:00,0.099,0.033,0.014,0.04728888888888887,0.01960000037583186,0.008
2017-12-18 13:30:00,0.035,0.11,0.081,0.058999999999999976,0.02005555566298764,0.042
2017-12-18 14:00:00,0.06,0.352,0.009,0.04902222222222221,0.02171428577578599,0.05
2017-12-18 14:30:00,0.051,0.06,0.106,0.04664444444444444,0.02220000016157451,0.009
2017-12-18 15:00:00,0.008,0.111,0.12,0.05035555555555558,0.02089285723739523,0.009
2017-12-18 15:30:00,0.008,0.113,0.078,0.057288888888888875,0.021937500158530743,0.008
2017-12-18 16:00:00,0.016,0.583,0.043,0.07395555555555557,0.02641666675932858,0.019
2017-12-18 16:30:00,0.092,1.357,0.027,0.07477777777777775,0.02588888903999404,0.119
2017-12-18 17:00:00,0.097,0.764,0.025,0.09426666666666665,0.024550001513657146,0.476
2017-12-18 17:30:00,0.211,0.181,0.056,0.11102222222222223,0.03710000028341288,0.221
2017-12-18 18:00:00,0.074,0.078,0.033,0.09535555555555558,0.03183333397013343,0.103
2017-12-18 18:30:00,0.127,0.043,0.24,0.0928888888888889,0.028541667155157633,0.104
2017-12-18 19:00:00,0.179,0.129,0.128,0.09431111111111111,0.045465516728935736,0.153
2017-12-18 19:30:00,0.079,0.126,0.083,0.07844444444444443,0.0546250008352168,0.033
2017-12-18 20:00:00,0.032,0.095,0.059,0.10075555555555553,0.0655294086872795,0.128
2017-12-18 20:30:00,0.031,0.132,0.088,0.05855555555555555,0.03610714311784609,0.079
2017-12-18 21:00:00,0.032,0.093,0.104,0.06968888888888888,0.022888889146852043,0.048
2017-12-18 21:30:00,0.084,0.035,0.115,0.055511111111111094,0.035812498566255756,0.024
2017-12-18 22:00:00,0.057,0.026,0.024,0.05071111111111112,0.03349999819985167,0.032
2017-12-18 22:30:00,0.031,0.037,0.009,0.04226666666666666,0.021687500076917537,0.025
2017-12-18 23:00:00,0.031,0.072,0.015,0.03404444444444443,0.021500000065484224,0.064
2017-12-18 23:30:00,0.009,0.011,0.064,0.03626666666666666,0.02166666673834108,0.013
2017-12-19 00:00:00,0.052,0.01,,0.035295454545454547,0.021833333405767326,0.009
2017-12-19 00:30:00,0.008,0.013,,0.0373409090909091,0.021000000117061615,0.009
2017-12-19 01:00:00,0.009,0.062,,0.02943181818181818,0.01787500005462694,0.027
2017-12-19 01:30:00,0.08,0.025,,0.029,0.017875000043393565,0.059
2017-12-19 02:00:00,0.05,0.009,,0.04027272727272728,0.023750000435984617,0.01
2017-12-19 02:30:00,0.061,0.01,,0.03420454545454546,0.019100000071516153,0.009
2017-12-19 03:00:00,0.055,0.048,,0.027795454545454543,0.01650000002637462,0.009
2017-12-19 03:30:00,0.008,0.035,,0.03409090909090909,0.01837500009195323,0.02
2017-12-19 04:00:00,0.009,0.009,,0.04268181818181818,0.021500000228207347,0.063
2017-12-19 04:30:00,0.009,0.083,,0.03222727272727272,0.019875000077666,0.012
2017-12-19 05:00:00,0.009,0.024,,0.05420454545454545,0.021700000040620997,0.009
2017-12-19 05:30:00,0.034,0.062,,0.05147727272727273,0.023083333400583248,0.009
2017-12-19 06:00:00,0.061,0.062,,0.058068181818181824,0.024714285795256145,0.009
2017-12-19 06:30:00,0.018,0.019,,0.048,0.022857142899215407,0.048
2017-12-19 07:00:00,0.009,0.017,,0.05797727272727273,0.022428571703609606,0.043
2017-12-19 07:30:00,0.009,0.386,,0.05097727272727273,0.02241666676723572,0.009
2017-12-19 08:00:00,0.008,0.695,,0.05422727272727272,0.024100000155391814,0.129
2017-12-19 08:30:00,0.148,0.125,,0.07431818181818182,0.03203571437656748,0.069
2017-12-19 09:00:00,0.062,0.12,,0.07720454545454546,0.02531250027346416,0.153
2017-12-19 09:30:00,0.027,0.041,,0.06938636363636363,0.018875000744691707,0.066
2017-12-19 10:00:00,0.009,0.009,,0.050840909090909096,0.021285714417704143,0.079
2017-12-19 10:30:00,0.008,0.009,,0.0734090909090909,0.02490476197733291,0.176
2017-12-19 11:00:00,0.009,0.042,,0.06070454545454545,0.02341666677343295,0.107
2017-12-19 11:30:00,0.06,0.047,,0.07456818181818183,0.021217391645887637,0.059
2017-12-19 12:00:00,0.029,0.01,,0.050295454545454546,0.024300000112627396,0.693
2017-12-19 12:30:00,0.009,0.009,,0.05418181818181818,0.023272727375430437,0.119
2017-12-19 13:00:00,0.009,0.008,,0.055545454545454544,0.02244444462206067,0.055
2017-12-19 13:30:00,0.008,0.042,,0.05452272727272727,0.019062500386232886,0.011
2017-12-19 14:00:00,0.028,0.05,,0.04220454545454545,0.022400000119345963,0.011
2017-12-19 14:30:00,0.061,0.009,,0.05511363636363636,0.019750000264458792,0.053
2017-12-19 15:00:00,0.008,0.009,,0.05877272727272728,0.019875000593165444,0.091
2017-12-19 15:30:00,0.024,0.008,,0.05665909090909091,0.023090909231849924,0.008
2017-12-19 16:00:00,0.065,0.019,,0.058340909090909096,0.02440000064071185,0.009
2017-12-19 16:30:00,0.144,0.119,,0.06256818181818181,0.037999999274385604,0.041
2017-12-19 17:00:00,0.088,0.476,,0.10795454545454546,0.05181034208516318,0.133
2017-12-19 17:30:00,0.14,0.221,,0.08068181818181817,0.028714286247622088,0.434
2017-12-19 18:00:00,0.636,0.103,,0.10909090909090907,0.03235714379296365,0.128
2017-12-19 18:30:00,0.0819999999999999,0.104,,0.07979545454545454,0.02842857173222739,0.06
2017-12-19 19:00:00,0.08,0.153,,0.07922727272727272,0.02728571481942268,0.043
2017-12-19 19:30:00,0.046,0.033,,0.08488636363636363,0.03215000025248558,0.029
2017-12-19 20:00:00,0.095,0.128,,0.09997727272727273,0.031018519066687348,0.067
2017-12-19 20:30:00,0.158,0.079,,0.07222727272727272,0.030055556257772557,0.066
2017-12-19 21:00:00,0.069,0.048,,0.06631818181818182,0.052285712224361645,0.096
2017-12-19 21:30:00,0.06,0.024,,0.059954545454545455,0.0414999973947311,0.025
2017-12-19 22:00:00,0.0819999999999999,0.032,,0.048522727272727266,0.019642857337606442,0.072
2017-12-19 22:30:00,0.016,0.025,,0.03709090909090909,0.022000000077593836,0.049
2017-12-19 23:00:00,0.009,0.064,,0.038136363636363635,0.019600000097297884,0.009
2017-12-19 23:30:00,0.009,0.013,,0.036000000000000004,0.01900000009033274,0.04
2017-12-20 00:00:00,0.009,0.009,0.009,0.03411363636363636,0.02160000004927127,0.049
2017-12-20 00:30:00,0.025,0.009,0.009,0.03288636363636363,0.017900000097178362,0.062
2017-12-20 01:00:00,0.063,0.027,0.01,0.0325,0.020666666720182712,0.063
2017-12-20 01:30:00,0.062,0.059,0.048,0.032590909090909094,0.020000000105117467,0.032
2017-12-20 02:00:00,0.025,0.01,0.044,0.03563636363636364,0.022000000047186004,0.011
2017-12-20 02:30:00,0.009,0.009,0.009,0.03393181818181818,0.01810000007971347,0.009
2017-12-20 03:00:00,0.009,0.009,0.009,0.03265909090909091,0.020500000046773135,0.009
2017-12-20 03:30:00,0.018,0.02,0.01,0.029340909090909088,0.017000000035677667,0.046
2017-12-20 04:00:00,0.064,0.063,0.009,0.03165909090909091,0.0185000000709845,0.045
2017-12-20 04:30:00,0.024,0.012,0.038,0.03581818181818182,0.020500000077306863,0.009
2017-12-20 05:00:00,0.009,0.009,0.054,0.03756818181818182,0.020500000104603188,0.009
2017-12-20 05:30:00,0.009,0.009,0.009,0.04011363636363636,0.019722222255192417,0.009
2017-12-20 06:00:00,0.026,0.009,0.009,0.05252272727272727,0.01911111116732256,0.045
2017-12-20 06:30:00,0.065,0.048,0.01,0.05124999999999999,0.023107143068124485,0.043
2017-12-20 07:00:00,0.011,0.043,0.008,0.05693181818181819,0.02115909094869145,0.039
2017-12-20 07:30:00,0.008,0.009,0.009,0.04918181818181819,0.022600000125410382,0.188
2017-12-20 08:00:00,0.009,0.129,0.214,0.0630909090909091,0.023638888977046565,0.02
2017-12-20 08:30:00,0.039,0.069,0.093,0.05352272727272727,0.0374999996385665,0.083
2017-12-20 09:00:00,0.049,0.153,0.087,0.06995454545454546,0.02395238107697926,0.036
2017-12-20 09:30:00,0.008,0.066,0.009,0.072,0.023333333390852733,0.009
2017-12-20 10:00:00,0.009,0.079,0.36,0.05779545454545454,0.024000000072899905,0.009
2017-12-20 10:30:00,0.06,0.176,0.349,0.08238636363636362,0.01837234245868265,0.008
